CODFILIAL;NUMERO_NOTA;CODPROD;NOME_PRODUTO;CATEGORIA;DTMOV_ENTRADA;QTD_ENTRADA;VLR_ENTRADA
6;46633;154900;BARRA PROTEIN WOD GOUR BRIGADEIRO  C/12;MASCULINO;2025-03-05;1,0;46,24
6;46640;151190;DES CORP GB BODY SPLASH GOLD 260ML;CORPO;2025-03-05;4,0;61,34
6;46643;153615;NIINA SCRT DES COL BLOOM 100ML;AGUA DE COLONIA;2025-03-05;5,0;196,58
6;46646;151185;DES CORP GB BODY SPLASH SILVER 260ML;CORPO;2025-03-05;1,0;14,74
6;46657;152426;TALCO CHEIRINHO DE BEBE ROSA 120G;MAMADEIRAS;2025-03-05;48,0;438,78
6;46662;154563;PMPCK SIAGE SHAMP/COND/LEAVE NUTRI ROSE;BANDAGEM/FITA;2025-03-05;1,0;24,52
6;46666;150724;SPRAY COL PERF LA PIEL AMBAR DOUR 200ML*;AGUA DE COLONIA;2025-03-05;1,0;19,46
6;46666;150724;SPRAY COL PERF LA PIEL AMBAR DOUR 200ML*;INALADORES;2025-03-05;1,0;19,46
6;51854;150390;OLEO PURO INF DINNOBABY 100ML;OLEO/LOC CORPORAL;2025-07-09;2,0;9,71
6;54458;149248;VULT BALM LABIAL MELANCIA 3,5G;TERMOMETROS;2025-09-16;1,0;5,59
6;54554;135007;SH GIOVANNA BABY GIBY 200ML;SHAMPOO;2025-09-18;33,0;199,18
6;54555;149049;SIAGE CD LISO INTENSO 200ML;BANDAGEM/FITA;2025-09-18;18,0;241,08
6;54560;136753;KIT GB ROLLON C/2UND BLUE 50ML;DESODORANTE;2025-09-18;25,0;163,68
6;54560;136753;KIT GB ROLLON C/2UND BLUE 50ML;VITAMINAS/MINERAIS;2025-09-18;25,0;163,68
6;54567;153613;EUDORA BABY SAB LIQ CABECA/PES 200ML;MEDIDORES DE PRESSAO;2025-09-18;2,0;18,32
6;54581;152248;VULT BALM LABIAL FPS 15 SOLEIL 3,6G;MAQUIAGEM;2025-09-18;6,0;29,32
6;54588;153863;SIAGE LEAVE CAP PRO CRONOLOGY 100ML;BANDAGEM/FITA;2025-09-18;11,0;197,38
6;54595;149114;VULT ESM 5F PURO NUDE 003 8ML;PED./MANICURE;2025-09-18;1,0;2,53
6;54598;150279;VULT BASE LIQ NANO HD COR V250;TERMOMETROS;2025-09-18;3,0;24,36
6;54599;149117;VULT OLEO GOTAS SECANTES P/UNHAS 10ML;TERMICA;2025-09-18;3,0;12,35
6;54601;152778;VULT PALETA ROST MULTIF CAMILA LOUR 15,5;MAQUIAGEM;2025-09-18;63,0;831,0
6;54602;134238;LOC HID GB CANDY 200ML;CUIDADOS COM A PELE;2025-09-18;36,0;361,07
6;54607;149057;SIAGE CD OLEOS PODEROSOS 200ML;LINHA CAPILAR;2025-09-18;36,0;482,0
6;54608;153862;SIAGE CD PRO CRONOLOGY 200ML;LINHA CAPILAR;2025-09-18;287,0;3921,21
6;54613;141060;MAMAD BIG ZOO 330ML SIL R 11065-01-M;ACESSORIOS;2025-09-18;4,0;34,48
6;54613;141060;MAMAD BIG ZOO 330ML SIL R 11065-01-M;TALCO;2025-09-18;4,0;34,48
6;54624;154296;VULT ESM 5FREE SOLEIL SU HORA MAGICA 8ML;PED./MANICURE;2025-09-18;6,0;15,21
6;54625;4480;TIPOIA ESTAB ESTOFADA G 0069;ORTOPEDICOS;2025-09-18;2,0;73,24
6;54625;125930;MASCARA P/ REPOUSO PRETO BC0251;ORTOPEDICOS;2025-09-18;2,0;24,19
6;54625;149196;OLEO CAP/CORPO COCO 100ML FARMAX;LINHA CAPILAR;2025-09-18;2,0;6,12
6;54626;139701;GEL D CLEAN INF + ESC MACIA PEPPA 50G;MASSAGEM;2025-09-18;1,0;10,31
6;54626;153359;SIAGE MASC CAP GLOW EXPERT 250G;LINHA CAPILAR;2025-09-18;1,0;19,46
6;54627;9202;TIRA LEITE MATERNO AMARELO BC0500;PINÇAS;2025-09-18;2,0;31,78
6;54627;156221;VULT GEL LIMP FAC ANTIOX VITAM C 150G;CUIDADOS COM A PELE;2025-09-18;2,0;12,14
6;54628;142833;GEL D CLEAN ADT WHITENING MAX 90G ;MASSAGEM;2025-09-18;12,0;100,11
6;54631;140431;CRISP BAR DOCE COCO 12UND;SUPLEMENTOS;2025-09-18;1,0;47,57
6;54631;155679;ESC D CLEAN JUVENIL STITCH L2P1 MACIA;MASSAGEM;2025-09-18;6,0;114,54
6;54632;136904;ESC D CLEAN ADT VLR MAGIC MACIA L3 P2;ESCOVAS DENTAIS;2025-09-18;5,0;41,59
6;54633;150282;VULT BASE LIQ NANO HD COR V310;TERMOMETROS;2025-09-18;1,0;8,51
6;57687;150288;VULT CORRETIVO LIQ NANO HD COR V240;MAQUIAGEM;2025-12-18;2,0;11,01
6;57715;152426;TALCO CHEIRINHO DE BEBE ROSA 120G;ACESSORIOS;2025-12-18;39,0;356,51
6;57745;151773;KIT GB NEC+LOC 50ML+2 SAB 90G BLUE ;HIGIENE INFANTIL;2025-12-18;4,0;53,24
6;57748;145589;CPP GB BABY&KIDS GIBY&GABY 200ML;LINHA CAPILAR;2025-12-18;12,0;96,76
6;57749;152857;DES AERO GB 72HRS MEN S/PERFUME 150ML;DESODORANTE;2025-12-18;12,0;88,95
6;57750;152765;MY WHEY MORANGO POTE 900G;ALIMENTOS FUNCIONAIS;2025-12-18;3,0;183,41
6;57751;149048;SIAGE SH LISO INTENSO 250ML;BANDAGEM/FITA;2025-12-18;3,0;37,14
6;57754;154306;VULT CD ONDULADOS 325ML;LINHA CAPILAR;2025-12-18;2,0;12,85
6;57757;154191;VULT CREME PENT ONDULADOS 300ML;BANDAGEM/FITA;2025-12-18;2,0;13,97
6;57760;151990;AG GEL POS SOL SOOTHING ALOE 125G;BRONZEADOR/PROTETOR SOLAR;2025-12-18;1,0;13,34
6;57768;154298;VULT SH CHOQUE DE RECONSTRUCAO 350ML;CUIDADO COM O ROSTO;2025-12-18;3,0;16,76
6;57770;155623;VULT SH EXPLOSAO DE FORCA 350ML;LINHA CAPILAR;2025-12-18;3,0;19,27
6;57775;152856;DES ROLLON GB MEN SPORT AQQUA 50ML;DESODORANTE;2025-12-18;15,0;61,9
6;57787;154562;VULT LEAV SPRAY CHOQUE/RECONSTRUC 100ML;LINHA CAPILAR;2025-12-18;2,0;18,44
6;57804;155641;SERUM 0,3%RET+1%VIT E+0,5%BI RN-0,3 30ML;CUIDADOS COM A PELE;2025-12-18;52,0;1662,92
6;57813;152908;SAB LIQ REFIL BEBE CALENDULA 250ML GRAN;AUTOTESTE COVID;2025-12-18;6,0;61,01
6;57842;157201;SIAGE SH RESISTENCIA ANTIQUEDA 300ML;LINHA CAPILAR;2025-12-18;7,0;125,6
6;57849;152382;VULT PO COMP FAC FPS90 05 ESCURO 6G;TERMOMETROS;2025-12-18;1,0;17,03
6;57849;154975;VULT ESM 5FREE AMOUR ELOGIAR 8ML;PED./MANICURE;2025-12-18;1,0;2,53
6;57850;153414;VULT ESM 5FREE COL FUN RINDO A TOA 8ML;NEBULIZADORES;2025-12-18;2,0;5,07
6;57851;154602;VULT LOC DESHID CPO AREA/SECCOL/VEG150ML;CUIDADOS COM A PELE;2025-12-18;6,0;36,85
6;57854;151964;CPP INSTANCE ACAI E BAMBU 200ML;LINHA CAPILAR;2025-12-18;1,0;8,35
6;57854;153846;DRJ RECARGA THE RAZOR 4 C/4UN ;BARBEARIA;2025-12-18;1,0;15,23
6;57854;154195;PAMPERS LOC HID CORPO GIRASSOL 400ML;HIGIENE INFANTIL;2025-12-18;1,0;12,73
6;57854;154300;VULT CD OLEOS PODEROSOS NUTRICAO 325ML;BANDAGEM/FITA;2025-12-18;5,0;32,12
6;57854;155884;NIINA SCRT LIP OIL SH FLW ROSA NEG 7ML;MAQUIAGEM;2025-12-18;7,0;80,45
6;57856;149112;VULT ESM 5F GEL TOP COAT 8ML;PED./MANICURE;2025-12-18;42,0;133,06
6;57856;149112;VULT ESM 5F GEL TOP COAT 8ML;TERMICA;2025-12-18;42,0;133,06
6;57862;154694;NIINA SCRT GLOSS LUMINOUS BRONZE 5,2ML;TERMOMETROS;2025-12-18;1,0;9,56
6;57865;149019;AG PROTETOR FACIAL COR 02 FPS 60 40G;BRONZEADOR/PROTETOR SOLAR;2025-12-18;1,0;18,56
6;57868;153359;SIAGE MASC CAP GLOW EXPERT 250G;BANDAGEM/FITA;2025-12-18;5,0;96,95
6;57870;153336;VULT AGUA MICELAR FACIAL 200ML;CUIDADOS COM A PELE;2025-12-18;5,0;22,68
6;57871;153338;VULT TONICO FACIAL 200ML;CUIDADOS COM A PELE;2025-12-18;1,0;7,53
6;57872;149044;SIAGE SH CAUTERIZACAO DOS FIOS 250ML;LINHA CAPILAR;2025-12-18;7,0;86,67
6;57876;153420;VULT MASC CILIOS EXTREME SUPR LASHES 10G;MAQUIAGEM;2025-12-18;1,0;7,87
6;57905;149045;SIAGE CD CAUTERIZACAO DOS FIOS 200ML;BANDAGEM/FITA;2025-12-18;5,0;66,84
6;57941;142380;AG ACEL SPR GEL CLEAR 125G V2;BRONZEADOR / PROTETOR;2025-12-18;4,0;57,99
6;57945;153206;VULT GEL LIMP FACIAL ANTIOLEOSIDADE 85G;CUIDADOS COM A PELE;2025-12-18;3,0;13,73
6;57948;130839;DES AERO GB 48HRS FEM CLASSIC 150ML;VITAMINAS/MINERAIS;2025-12-18;5,0;31,16
6;57953;155663;SH ANTICASP13%TEN+2%ACSAL+1% AC-01 250ML;SHAMPOO;2025-12-18;1,0;34,69
6;57956;154694;NIINA SCRT GLOSS LUMINOUS BRONZE 5,2ML;MAQUIAGEM;2025-12-18;13,0;124,24
6;57959;134355;DES AERO GB 48HRS FEM CHERRY 150ML;VITAMINAS/MINERAIS;2025-12-18;7,0;43,62
6;57964;135530;ESC D CLEAN ADT UNO PROF MACIA;MASSAGEM;2025-12-18;11,0;101,65
6;57970;153762;OFF! FAMILY REPELENTE SPRAY 170ML PROMO;OXIMETROS;2025-12-18;2,0;17,89
6;57971;150293;VULT PRIMER MATTE NANO HD 30ML;MAQUIAGEM;2025-12-18;24,0;239,62
6;57977;151776;KIT GB NEC+COL20ML+LOC200ML+SAB90G BLUE;HIGIENE INFANTIL;2025-12-18;18,0;346,38
6;57986;154246;CR ASSADURAS HUGGIES 30G;CREME ASSADURAS;2025-12-18;1,0;5,96
6;57993;152951;L-GLUTAMINA MICRONIZADA 100% PURA 300G;PRE/POS TREINO;2025-12-18;8,0;315,67
6;57994;154380;WHEY PROTEIN C/CREATINA CHOCOLATE 900G;SABONETE LIQUIDO;2025-12-18;4,0;181,76
6;57997;153938;SIAGE CD CICA THERAPY 400ML;BANDAGEM/FITA;2025-12-18;24,0;435,81
8;137904;142080;MAMAD BIG CLEAN 340ML SIL O 10068-01-AZ;MAMADEIRAS;2025-01-07;2,0;20,63
8;137905;144316;CH 100%SILICONE RT1 6111-01N;ALGODAO;2025-01-07;1,0;6,16
8;137910;135595;BICO MAM SIL COLOR RED 0070-01-F  BL;BICO;2025-01-07;5,0;11,37
8;137911;141629;CH JOY SIL O T2 5115-01 AZUL BL ;ALGODAO;2025-01-07;6,0;17,63
8;137918;145641;BICO MAM 0 FLUXO SUP LENTO +0M BI00010;BICO;2025-01-07;2,0;22,96
8;137918;145641;BICO MAM 0 FLUXO SUP LENTO +0M BI00010;CREME ASSADURAS;2025-01-07;2,0;22,96
8;137925;148461;DES CORP GB BODY SPLASH FANTASY260ML;CORPO;2025-01-07;3,0;44,73
8;137934;142081;MAMAD BIG CLEAN 340ML SIL O 10068-01-RS;ACESSORIOS;2025-01-07;4,0;41,27
8;137934;142081;MAMAD BIG CLEAN 340ML SIL O 10068-01-RS;TALCO;2025-01-07;4,0;41,27
8;138102;125734;ALCOOL GEL 70%  50G NEUTRO FARMAX;ALCOOL GEL/LIQ.;2025-01-09;12,0;19,84
8;138105;145977;MAMAD MAM EASY START 130ML LILAS MA01212;MAMADEIRAS;2025-01-09;2,0;36,21
8;138461;152943;RESVERATROL430MG 60CAP DUOM;ALIMENTOS FUNCIONAIS;2025-01-14;1,0;29,11
8;139315;153051;RESPIREBEM COM ESTOJO MB-7174-01*;PROTETOR LABIAL;2025-01-23;1,0;17,19
8;139316;139830;MAMAD BIG COLOR 300ML RED 11675-01-F;ACESSORIOS;2025-01-23;6,0;60,16
8;139587;992443;CH MAM START NIGHT 0-6M RS CH22212;CHUPETAS;2025-01-27;5,0;63,57
8;139587;992443;CH MAM START NIGHT 0-6M RS CH22212;ALGODAO;2025-01-27;5,0;63,57
8;143551;140415;NUTRIWHEY CHOCOLATE POTE 900G;SABONETE LIQUIDO;2025-03-06;1,0;42,71
8;143561;133238;ABS INTIMUS TRP PRT SECA C/AB L16P14UN;ABSORVENTES;2025-03-06;11,0;47,17
8;143562;147651;TESTE GRAVIDEZ MATERNITEST TIRA+COLETOR;GARROTE;2025-03-06;7,0;5,37
8;143564;145674;VITAXON ZINCO VIT C+ZINCO LAR10COM EFERV;VITAMINAS/MINERAIS;2025-03-06;2,0;7,2
8;143579;122998;PRESERV RILEX MELANCIA C/3UND;PROTEINAS;2025-03-06;4,0;5,08
8;143589;145584;DES CORP GB BODY SPLASH CANDY 260ML;CORPO;2025-03-06;1,0;14,78
8;143624;152053;ABS SYM REGULAR SUAVE C/ABAS PROMO 30UND;ABSORVENTES;2025-03-06;1,0;5,26
8;143625;126921;PREND CH OCEANO M*;ACESSORIO INFANTIL;2025-03-06;1,0;6,18
8;143627;143255;CH OCEANO SIL R T1 5211-01-M;CHUPETAS;2025-03-06;4,0;17,21
8;143627;146766;KIT GB ROLLON C/2UND BLANC VANILLA 50ML;VITAMINAS/MINERAIS;2025-03-06;6,0;38,73
8;145118;133250;SAB LIQ HUGGIES EXTRA SUAVE 200ML;SABONETES;2025-03-19;6,0;49,06
8;145126;122963;PRESERV RILEX UVA C/3UND;DESCARTAVEIS;2025-03-19;6,0;7,62
8;145129;135381;KIT MAM TIP C/3UN RED 3470-00 ROSA SQ;MAMADEIRAS;2025-03-19;1,0;14,58
8;147682;140389;PROT DIARIO INTIMUS FLEXIVEL 40UND;ABSORVENTES;2025-04-10;1,0;6,53
8;147683;150456;MAGNESIO MALATO 60CAP DUOM;MORDEDORES;2025-04-10;24,0;261,29
8;147697;140430;CRISP BAR TRUFA AVELA 12UND;SUPLEMENTOS;2025-04-10;1,0;44,27
8;147701;139815;BICO MAM SIL COLOR BIG RED 0075-01-M;CREME ASSADURAS;2025-04-10;6,0;21,93
8;147702;135412;MORDEDOR ESTRELA C/SILIC 7041-01-F  BL*;MORDEDORES;2025-04-10;2,0;8,03
8;147711;134222;ALCOOL GEL HIG GB CLASSIC 60ML;ANTISSEPTICO;2025-04-10;13,0;41,25
8;147716;144661;CH 100%SILICONE OT1 6014-01 M;CHUPETAS;2025-04-10;2,0;13,17
8;147730;145841;MAMAD TIP 80ML SIL RED-1560-01-M;TALCO;2025-04-10;5,0;25,77
8;147888;120227;TESTE GRAVIDEZ CONFIRA PRATIC CANETA;GARROTE;2025-04-11;3,0;9,6
8;147891;140416;NUTRIWHEY MORANGO POTE 900G;PRE/POS TREINO;2025-04-11;2,0;85,43
8;148595;135347;CH JOY SIL RED T2 5112-01 AZUL BL;CHUPETAS;2025-04-17;6,0;17,64
8;150191;144659;CH 100%SIL DREAMS OT2F 6215-11-M;CHUPETAS;2025-04-29;1,0;7,96
8;155086;141060;MAMAD BIG ZOO 330ML SIL R 11065-01-M;ACESSORIOS;2025-05-30;2,0;23,4
8;155095;134935;CH ZOO SIL ORT T2 5015-01-F BL;CHUPETAS;2025-05-30;12,0;48,64
8;155109;150442;COENZIMA Q10+VITAMINAS 60CAP DUOM;ESPATULA;2025-05-30;1,0;24,73
8;156571;122920;GEL LUB RILEX MENTA 3UND;PRODUTO COM PMC;2025-06-10;1,0;2,02
8;156574;136830;PRESERV RILEX TEXTURIZADO C/3UND;PROTEINAS;2025-06-10;12,0;32,42
8;156766;138828;LIP BALM COCONUT GB BLISTER 3,5G;SOLUCOES MEDICAS;2025-06-11;1,0;4,25
8;156774;143256;CH OCEANO SIL R T1 5211-01-F;ALGODAO;2025-06-11;1,0;4,33
8;156781;85;CH DREAMS CAP SIL ORT T1 5414-01-M BL;ALGODAO;2025-06-11;2,0;9,88
8;158196;142088;CH OCEANO MASTER SIL O T2 5615-01-F;CHUPETAS;2025-06-20;6,0;27,96
8;158224;151687;FRALDA PERSONAL PREM PANTS MEGA M 48UN;FRALDAS;2025-06-20;4,0;135,32
8;161288;119970;VITER C TRIPLA ACAO 1G 10COM EFERV;VITAMINAS/MINERAIS;2025-07-11;3,0;10,98
8;161289;145840;MAMAD TIP 80ML SIL RED-1560-01-F;ACESSORIOS;2025-07-11;2,0;10,51
8;161291;146115;CH MAM ORIG 0-6M AZ CH21211;ALGODAO;2025-07-11;2,0;27,58
8;163883;159624;GLOSS LABIAL COR 11 TERROSO 5ML RS SELV;MAQUIAGEM;2025-07-28;96,0;844,8
8;174532;118419;TESTE GRAVIDEZ CONFIRA TIRA+COLETOR 1UND;TESTES DE GRAVIDEZ;2025-10-07;252,0;232,49
8;174554;146284;ABS PLENITUD FEMME NOTURNO 8UND NOVO;ABSORVENTES;2025-10-07;6,0;65,94
8;179701;140525;PROT DIARIO INTIMUS FLEXIVEL 80UN;ABSORVENTES;2025-12-17;2,0;20,7
8;179701;156408;TOALHAS UMED HUGGIES DS HIG DIARIA 120UN;DESCARTAVEIS;2025-12-17;48,0;485,23
8;179704;136833;GEL LUB RILEX TRADICIONAL 50G;LUBRIFICANTE;2025-12-17;4,0;17,13
8;179716;139826;MAMAD BIG COLOR 300ML RED 11675-01-M;TALCO;2025-12-18;2,0;21,19
8;179773;135011;LOC HID GB GIBY 200ML;CUIDADOS COM A PELE;2025-12-19;12,0;118,26
8;179774;151139;ESC D GREEN ADULTO MASC  MAX MACIA FM601;ESCOVAS DENTAIS;2025-12-19;12,0;35,4
8;179774;992436;CH MAM ORIG 0-6M VERDE CH20211;CHUPETAS;2025-12-19;1,0;11,32
8;179776;992484;MAMAD MAM EASY START 260ML AZ MA01511;TALCO;2025-12-19;3,0;110,97
8;179779;93831;TERMOMETRO DIGITAL BRANCO TH1027 G-TECH;TERMOMETROS;2025-12-19;4,0;26,66
8;179781;140963;KOLESTON KIT ACAJU PURPURA 366;COLORACAO;2025-12-19;3,0;42,96
8;179786;149753;MAMAD MAM EASY ACTIVE SET 2X270+330ML AZ;ACESSORIOS;2025-12-19;2,0;81,54
8;179786;159918;TALCO PROT HID LAVANDA 100G MELTHEN;ACESSORIOS;2025-12-19;1,0;7,83
8;179786;159918;TALCO PROT HID LAVANDA 100G MELTHEN;TALCO;2025-12-19;1,0;7,83
9;261316;102016;DOMPERIDONA 10MG 30COM GEN GMD;OLEO/LOC CORPORAL;2025-03-17;1,0;3,76
9;261320;66923;BROMEXINA XPE ADT 8MG/5ML 120ML GEN GLB;PRODUTO COM PMC;2025-03-17;6,0;41,91
9;261320;66923;BROMEXINA XPE ADT 8MG/5ML 120ML GEN GLB;OLEO/LOC CORPORAL;2025-03-17;6,0;41,91
9;261321;153702;VIT NEO QUIMICA VITAMINA D3 7.000UI 4CAP;PRODUTO COM PMC;2025-03-17;2,0;4,75
9;261323;110825;CIPROFLOXACINO 500MG 14COM GEN NQ;OLEO/LOC CORPORAL;2025-03-17;4,0;20,62
9;261327;139883;AZITROMICINA SUSP 900MG 22,5ML GEN PHARL;MEL/PROPOLIS;2025-03-17;1,0;12,82
9;261328;141406;SECNIDAZOL 1000MG 4COM GEN GLB;LUBRIFICANTE;2025-03-17;1,0;3,95
9;261331;10448;RENALAPRIL (ENALAPRIL) 20MG 30COM;PRODUTO COM PMC;2025-03-17;6,0;32,29
9;261352;140098;SINVASTATINA 40MG 30COM GEN NVQ;CAIXA TERMICA;2025-03-17;15,0;64,46
9;261353;82767;DEXCLORFENIRAMINA 2MG 20COM GEN NQ;CAIXA TERMICA;2025-03-17;2,0;6,06
9;261369;80160;FLAVONID (DIOSMINA+HESP) 450+50MG 60COM;PRODUTO COM PMC;2025-03-17;54,0;2000,06
9;261371;102229;MOMETASONA 1MG/G PM 20G GEN GMD;PRODUTO COM PMC;2025-03-17;2,0;17,31
9;261392;157252;FLORENT (SACCHAROMYCES) 100MG 12CAP DURA;PRODUTO COM PMC;2025-03-17;6,0;46,76
9;261399;146624;CETOCONAZOL+BETA+NEO CR 30G GEN DELTA;OLEO/LOC CORPORAL;2025-03-17;2,0;11,11
9;261401;143112;QUADRILON (BETA+GENTA+TOLN+CLIO) PM 20G;PRODUTO COM PMC;2025-03-17;2,0;24,66
9;261525;152538;IBUPROFENO 400MG 8CAP GEN GEO;OLEO/LOC CORPORAL;2025-03-18;3,0;14,25
9;261527;140097;SINVASTATINA 20MG 30COM GEN NVQ;PRODUTO COM PMC;2025-03-18;1,0;2,23
9;261528;149994;TANSULOSINA 0,4MG 30COM GEN NQ;PRODUTO COM PMC;2025-03-18;108,0;2692,26
9;265844;20630;CAPTOPRIL 25MG 30COM GEN GEO;PRODUTO COM PMC;2025-05-07;1,0;1,26
9;265847;148341;COMPRESSA DE GAZE EST 11F 7,5X7,5CM 5UND;MASCULINO;2025-05-07;100,0;92,74
9;265848;101931;DIPIRONA SOD 500MG/ML GTS 10ML GEN GMD;CAIXA TERMICA;2025-05-07;22,0;35,83
9;265848;101931;DIPIRONA SOD 500MG/ML GTS 10ML GEN GMD;MEL/PROPOLIS;2025-05-07;22,0;35,83
9;265849;13030;PROPRANOLOL 40MG 40COM GEN GLB;LUBRIFICANTE;2025-05-07;2,0;4,58
9;265849;13030;PROPRANOLOL 40MG 40COM GEN GLB;CAIXA TERMICA;2025-05-07;2,0;4,58
9;265852;142006;OLEO MINERAL 100ML UNIPHAR;LUBRIFICANTE;2025-05-07;1,0;3,81
9;265855;1643;ATADURA CREP 06CMX1,8M CYSNE 1UN CREMER;MASCULINO;2025-05-07;6,0;6,27
9;265901;15717;CLOTRIMAZOL CR DERM 10MG/G 20G GEN MDY;MEL/PROPOLIS;2025-05-07;3,0;16,31
9;265905;82694;METRONIDAZOL 250MG 20COM GEN NQ;LUBRIFICANTE;2025-05-07;4,0;16,18
9;265910;89842;CIPROFIBRATO 100MG 30COM GEN GLB;CAIXA TERMICA;2025-05-07;269,0;2221,24
9;265911;78000;AZITROMICINA 500MG 5COM GEN GLB;LUBRIFICANTE;2025-05-07;1,0;4,87
9;265918;153729;LEVANLODIPINO 2,5MG 30COM GEN NQ;MEL/PROPOLIS;2025-05-08;1,0;15,99
9;265925;148845;PREDNISONA 20MG 10COM GEN GLB;LUBRIFICANTE;2025-05-08;6,0;13,93
9;265925;148845;PREDNISONA 20MG 10COM GEN GLB;OLEO/LOC CORPORAL;2025-05-08;6,0;13,93
9;271633;139882;AZITROMICINA SUSP 600MG 15ML GEN PHARL;LUBRIFICANTE;2025-07-07;51,0;538,26
9;271633;139882;AZITROMICINA SUSP 600MG 15ML GEN PHARL;OLEO/LOC CORPORAL;2025-07-07;51,0;538,26
9;271636;146406;TORVILIP (ATORVASTATINA CALC) 40MG 30COM;PRODUTO COM PMC;2025-07-07;4,0;74,57
9;271638;93521;NAPROXENO 550MG 20COM GEN NQ;LUBRIFICANTE;2025-07-07;1,0;23,49
9;271643;71315;LANSOPRAZOL 30MG 28CAP GEN NVQ;PRODUTO COM PMC;2025-07-07;55,0;1490,62
9;271646;96067;IBUFRAN (IBUPROFENO) 400MG 8CAP GEL;PRODUTO COM PMC;2025-07-07;10,0;45,56
9;271647;112593;CETOCONAZOL+BETA CR 30G GEN GEO;OLEO/LOC CORPORAL;2025-07-07;7,0;40,74
9;271648;102016;DOMPERIDONA 10MG 30COM GEN GMD;CAIXA TERMICA;2025-07-07;1,0;3,21
9;271651;31291;ANLODIPINO 5MG 30COM GEN MDY;LUBRIFICANTE;2025-07-07;2,0;17,64
9;271651;31291;ANLODIPINO 5MG 30COM GEN MDY;OLEO/LOC CORPORAL;2025-07-07;2,0;17,64
9;271652;141461;TADALAFILA 5MG 30COM GEN NVQ;PRODUTO COM PMC;2025-07-07;3,0;48,0
9;271664;139213;OLMESARTANA+HCT 40MG+25MG 30COM GEN NQ;PRODUTO COM PMC;2025-07-07;61,0;918,23
9;271667;53023;GUACO S/ACUCAR 117.6MG/ML XPE 150ML;PRODUTO SEM PMC;2025-07-07;1,0;6,88
9;272028;118036;AMOXICILINA 875MG 14COM GEN NVQ;MEL/PROPOLIS;2025-07-10;2,0;37,21
9;272030;110825;CIPROFLOXACINO 500MG 14COM GEN NQ;CAIXA TERMICA;2025-07-10;2,0;10,31
9;272033;155104;CICLOBENZAPRINA 5MG 15COM GEN VIT;MEL/PROPOLIS;2025-07-10;3,0;6,93
9;272035;81922;AZITROMICINA SUSP 900MG 22,5ML GEN NQ;CAIXA TERMICA;2025-07-10;1,0;12,87
9;272035;81922;AZITROMICINA SUSP 900MG 22,5ML GEN NQ;MEL/PROPOLIS;2025-07-10;1,0;12,87
9;272107;146514;DIPIRONA SOD 500MG 30COM GEN GMD;MEL/PROPOLIS;2025-07-11;5,0;33,13
9;272108;13250;AMBROXOL XPE PED 15MG/5ML 120ML GEN GLB;CAIXA TERMICA;2025-07-11;1,0;4,24
9;280165;42811;ATADURA CREP 15CMX1,8M 1UN SANFARMA;DESCARTAVEIS;2025-10-06;732,0;1489,77
9;280167;38229;FLORENT 200MG 4 ENV;PRODUTO COM PMC;2025-10-06;90,0;475,25
9;280168;84328;ALOPURINOL 100MG 30COM GEN MDY;MEL/PROPOLIS;2025-10-06;77,0;333,49
9;280174;110183;CEFALEXINA SUSP 50MG/ML 100ML GEN NQ;PRODUTO COM PMC;2025-10-06;4,0;38,16
9;280181;3778;COMPRESSA DE GAZE EST 11F 10UN CREMER;DESCARTAVEIS;2025-10-06;54,0;69,37
9;280196;80659;MIORRELAX (DIP+ORF+CAF) 3X10 30COM;PRODUTO COM PMC;2025-10-06;96,0;580,75
9;280197;147657;IBUVIX (IBUPROFENO) 100MG/ML GTS 20ML;PRODUTO COM PMC;2025-10-06;39,0;104,18
9;280207;143149;EZETIMIBA 10MG 30COM GEN NQ;MEL/PROPOLIS;2025-10-06;3,0;50,53
9;280232;144460;NEOLEFRIN DIA (800MG+20MG PAR+FEN) 20COM;PRODUTO COM PMC;2025-10-06;3,0;15,53
9;280242;85561;PROPRANOLOL 10MG 30COM GEN MDY;MEL/PROPOLIS;2025-10-06;1,0;3,08
9;280269;15610;DICLO DIETILAMONIO GEL 10MG/G 60G MDY;MEL/PROPOLIS;2025-10-06;18,0;157,5
9;280269;15610;DICLO DIETILAMONIO GEL 10MG/G 60G MDY;OLEO/LOC CORPORAL;2025-10-06;18,0;157,5
9;280294;71110;AZITROMICINA 500MG 3COM GEN GLB;LUBRIFICANTE;2025-10-06;10,0;27,45
9;280294;71110;AZITROMICINA 500MG 3COM GEN GLB;CAIXA TERMICA;2025-10-06;10,0;27,45
9;280294;71110;AZITROMICINA 500MG 3COM GEN GLB;OLEO/LOC CORPORAL;2025-10-06;10,0;27,45
9;280407;139385;SORO FISIOLOGICO SORIMAX 0,9% 100ML;PRODUTO SEM PMC;2025-10-07;1,0;1,5
9;281710;25720;DIPIRONA SOD 500MG 30COM GEN MDY;LUBRIFICANTE;2025-10-16;2,0;17,69
9;281710;25720;DIPIRONA SOD 500MG 30COM GEN MDY;MEL/PROPOLIS;2025-10-16;2,0;17,69
9;292705;148316;COLETOR UNIV TAMPA AZUL C/PA 80ML RIO AU;DESCARTAVEIS;2025-12-18;1152,0;365,9
9;292705;148316;COLETOR UNIV TAMPA AZUL C/PA 80ML RIO AU;MASCULINO;2025-12-18;192,0;60,98
