CODFILIAL;NUMERO_NOTA;CODPROD;NOME_PRODUTO;CATEGORIA;DTMOV_SAIDA;QTD_SAIDA;VLR_SAIDA
2;419065;147907;BISOPROLOL 5MG 30COM GEN EMS;CAIXA TERMICA;2025-01-13;2,0;39,61
2;419065;147915;HIDROXIDO DE ALUMINIO 61,5MG 240ML G EMS;PRODUTO SEM PMC;2025-01-13;20,0;153,73
2;419070;113476;OLEO GIRASSOL(AGE MOPH DERME) 100ML;LUBRIFICANTE;2025-01-13;1,0;3,01
2;419070;148831;BISOPROLOL 1,25MG 30COM GEN TORRENT;LUBRIFICANTE;2025-01-13;16,0;216,82
2;419072;147035;FRALDA HIPOPO SHORT JUMBINHO XG14UN;FRALDAS;2025-01-13;160,0;2442,1
2;419076;59803;PEPSOGEL (HID ALUM+ MAG+SIMET) 240ML;PRODUTO COM PMC;2025-01-13;4,0;34,02
2;419493;105171;BESILAPIN (ANLODIPINO) 10MG 30COM;PRODUTO COM PMC;2025-01-14;10,0;25,41
2;419493;141664;QUETIAPINA 100MG 30COM (C1) GEN TB;MEL/PROPOLIS;2025-01-14;2,0;25,26
2;419493;147180;NITAZOXANIDA 500MG 6COM GEN GMD;OLEO/LOC CORPORAL;2025-01-14;9,0;121,21
2;419495;139054;ALBENDAZOL 400MG 1COM GEN GMD;PRODUTO COM PMC;2025-01-14;2,0;2,98
2;419495;139054;ALBENDAZOL 400MG 1COM GEN GMD;MEL/PROPOLIS;2025-01-14;2,0;2,98
2;430096;144119;TOALHAS UMED HIPOPO BABY L100P90;LENCOS UMEDECIDOS;2025-03-05;23,0;174,08
2;430101;142682;TADALAFILA 20MG 60COM GEN PRATI;LUBRIFICANTE;2025-03-05;1,0;25,64
2;430101;142854;TADALAFILA 20MG 8COM GEN PRATI;CAIXA TERMICA;2025-03-05;99,0;252,5
2;430105;94927;DIGOXINA 0,25MG 20COM GEN PHARLAB;CAIXA TERMICA;2025-03-05;1,0;4,15
2;430105;94927;DIGOXINA 0,25MG 20COM GEN PHARLAB;MEL/PROPOLIS;2025-03-05;1,0;4,15
2;430105;140645;METRONIDAZOL+NIST CR VAG 10APL 50G GEN T;CAIXA TERMICA;2025-03-05;4,0;30,96
2;430105;154915;TROMETAMOL CETOROLACO 10MG 10COM GEN GMD;OLEO/LOC CORPORAL;2025-03-05;1,0;5,46
2;430107;142006;OLEO MINERAL 100ML UNIPHAR;PRODUTO COM PMC;2025-03-05;1,0;3,82
2;430107;142006;OLEO MINERAL 100ML UNIPHAR;LUBRIFICANTE;2025-03-05;1,0;3,82
2;430107;142006;OLEO MINERAL 100ML UNIPHAR;CAIXA TERMICA;2025-03-05;1,0;3,82
2;430107;142006;OLEO MINERAL 100ML UNIPHAR;MEL/PROPOLIS;2025-03-05;1,0;3,82
2;430107;142006;OLEO MINERAL 100ML UNIPHAR;OLEO/LOC CORPORAL;2025-03-05;1,0;3,82
2;430131;148818;INDAPAMIDA 1,5MG 30COM GEN TORRENT;PRODUTO COM PMC;2025-03-05;1,0;3,59
2;430131;148818;INDAPAMIDA 1,5MG 30COM GEN TORRENT;CAIXA TERMICA;2025-03-05;1,0;3,59
2;430131;148818;INDAPAMIDA 1,5MG 30COM GEN TORRENT;OLEO/LOC CORPORAL;2025-03-05;1,0;3,59
2;430199;147724;AMOX+CLAV POT 400+57MG 70ML GEN EMS;LUBRIFICANTE;2025-03-05;7,0;119,19
2;430206;55220;AMINOFILINA 100MG 20COM GEN TB;PRODUTO COM PMC;2025-03-05;19,0;40,99
2;430207;149214;PRESERV BLOWTEX MENTA L9P6;MASCULINO;2025-03-05;1,0;5,9
2;430207;153154;OLMESARTANA+HCT 40MG+12,5MG 30COM GEN EM;MEL/PROPOLIS;2025-03-05;5,0;93,07
2;461115;140982;ESCITALOPRAM 20MG/ML 15ML (C1) GEN GEO;MEL/PROPOLIS;2025-07-09;120,0;1482,04
2;461116;111740;ACETILCISTEINA XPE AD 40MG120ML GEN GEO;LUBRIFICANTE;2025-07-09;2,0;18,65
2;461120;110388;ORLISTATE 120MG 42CAP GEN NQ;LUBRIFICANTE;2025-07-09;4,0;247,32
2;461131;155012;LEVOCETIRIZINA 5MG 10COM GEN PHARLAB;PRODUTO COM PMC;2025-07-09;1,0;9,26
2;461133;156075;ABS POISE ESCAPE URINA NOTURNO C/AB 8UN;ABSORVENTES;2025-07-09;1,0;6,1
2;461134;148341;COMPRESSA DE GAZE EST 11F 7,5X7,5CM 5UND;PROTEINAS;2025-07-09;4,0;3,83
2;461139;142419;ACETILCISTEINA 100MG 16ENV 5G GEN PRATI;PRODUTO COM PMC;2025-07-09;10,0;126,63
2;461139;142419;ACETILCISTEINA 100MG 16ENV 5G GEN PRATI;OLEO/LOC CORPORAL;2025-07-09;10,0;126,63
2;461139;142633;CIPROFLOXACINO 500MG 140COM GEN PRATI;MEL/PROPOLIS;2025-07-09;10,0;639,88
2;461140;66648;IBUPROTRAT (IBUPROFENO) 50MG/ML 30ML;PRODUTO COM PMC;2025-07-09;418,0;1050,76
2;464865;90140;ATORVASTATINA CALCICA 40MG 30COM GEN LEG;LUBRIFICANTE;2025-07-24;4,0;68,6
2;464875;140585;CARBAMAZEPINA 400MG 30COM (C1) GEN TB;LUBRIFICANTE;2025-07-24;11,0;105,47
2;464875;140585;CARBAMAZEPINA 400MG 30COM (C1) GEN TB;OLEO/LOC CORPORAL;2025-07-24;11,0;105,47
2;464887;142698;PARACETAMOL 500MG 20CAP GEN PRATI*;CAIXA TERMICA;2025-07-24;1,0;3,77
2;464889;148047;DROSPIRENONA+ETINIL 3MG+0,02MG 24COM EMS;LUBRIFICANTE;2025-07-24;3,0;31,78
2;464890;147821;AMBROXOL XPE PED 15MG/5ML 120ML GEN EMS;PRODUTO COM PMC;2025-07-24;4,0;27,84
2;464890;147821;AMBROXOL XPE PED 15MG/5ML 120ML GEN EMS;MEL/PROPOLIS;2025-07-24;4,0;27,84
2;464895;100498;AMOXICILINA 875MG 14COM GEN GMD;MEL/PROPOLIS;2025-07-24;173,0;2961,96
2;464895;141917;FRALDA GER SAFETY CONF REG EG 7UND;FRALDAS;2025-07-24;19,0;182,45
2;464896;52507;SINVASMAX (SINVASTATINA) 20MG 30COM;PRODUTO COM PMC;2025-07-24;5,0;11,14
2;464904;142533;METFORMINA 850MG 30COM GEN PRATI;CAIXA TERMICA;2025-07-24;228,0;861,29
2;464936;63037;AZITROMICINA 500MG 3COM GEN TB;OLEO/LOC CORPORAL;2025-07-24;34,0;113,55
2;464936;75132;ISOSSORBIDA 20MG 30COM GEN BIOS;PRODUTO COM PMC;2025-07-24;7,0;35,05
2;464936;147684;ACEBROFILINA XPE PED 120ML GEN EMS;CAIXA TERMICA;2025-07-24;2,0;14,54
2;464936;147882;CLOTRIMAZOL 10MG CR VAG 35G+6APL GEN EMS;PRODUTO COM PMC;2025-07-24;3,0;46,7
2;464936;155874;SORALYT SABOR COCO 450ML;PRODUTO SEM PMC;2025-07-24;11,0;47,23
2;464940;159038;TOTALVITA COLAGENO TIPO II 30CAPS;SUPLEMENTOS;2025-07-24;42,0;422,26
2;464942;54712;CEFALEXINA 500MG 8COM GEN TEUTO;CAIXA TERMICA;2025-07-24;20,0;82,89
2;464942;118389;CLONAZEPAM 2MG 30COM (B1) GEN NVQ;LUBRIFICANTE;2025-07-24;3,0;8,34
2;464942;120995;PRESERV BLOWTEX SKYN TEXTURIZADO C/3UND;MASCULINO;2025-07-24;11,0;84,47
2;464942;122912;PRESERV RILEX LUBRIFICADO C/3UND;MASCULINO;2025-07-24;48,0;66,59
2;464942;139390;TADALAFILA 5MG 28COM GEN NQ;OLEO/LOC CORPORAL;2025-07-24;410,0;2290,39
2;464942;142550;AZITROMICINA SUSP 900MG 22,5ML GEN PRATI;OLEO/LOC CORPORAL;2025-07-24;61,0;779,34
2;464942;144796;INALIDE BUDESONIDA 64MCG SPR NAS 120DOS;PRODUTO COM PMC;2025-07-24;11,0;218,36
2;464960;133951;KIT MAM BIG CLEAN S/ALCA 10365-01-M ;ACESSORIOS;2025-07-24;8,0;133,35
2;464986;142533;METFORMINA 850MG 30COM GEN PRATI;LUBRIFICANTE;2025-07-24;44,0;166,21
2;464986;142533;METFORMINA 850MG 30COM GEN PRATI;MEL/PROPOLIS;2025-07-24;44,0;166,21
2;464989;82783;DEXCLORFENIRAMINA+BETA XPE 120ML GEN NQ;CAIXA TERMICA;2025-07-24;1,0;6,33
2;464989;104620;PEDRA HUME SPRAY 30ML FARMAX;ANTISSEPTICO;2025-07-24;3,0;15,2
2;464989;141298;NIMESULIDA 50MG/ML GTS 15ML GEN VITAMED;CAIXA TERMICA;2025-07-24;1,0;1,66
2;464989;141298;NIMESULIDA 50MG/ML GTS 15ML GEN VITAMED;MEL/PROPOLIS;2025-07-24;1,0;1,66
2;464989;142566;FLUCONAZOL 150MG 2CAP GEN PRATI;CAIXA TERMICA;2025-07-24;24,0;40,79
2;464990;142437;ALBENDAZOL 400MG 1COM GEN PRATI;OLEO/LOC CORPORAL;2025-07-24;45,0;64,12
2;464990;142899;ESCITALOPRAM 20MG 30COM (C1) GEN TB;CAIXA TERMICA;2025-07-24;9,0;74,65
2;464990;148018;OMEPRAZOL 20MG 28CAP GEN EMS;LUBRIFICANTE;2025-07-24;1,0;3,57
2;464991;143359;CLOPIDOGREL 75MG 56COM GEN SDZ;OLEO/LOC CORPORAL;2025-07-24;22,0;477,54
2;464992;142594;PROMETAZINA 25MG 20COM GEN PRATI;PRODUTO COM PMC;2025-07-24;9,0;36,78
2;464992;143943;RISPERIDONA 2MG 30COM (C1) GEN PRATI;LUBRIFICANTE;2025-07-24;2,0;9,05
2;464992;148092;QUETIAPINA 25MG 30COM (C1) GEN EMS;OLEO/LOC CORPORAL;2025-07-24;2,0;11,83
2;464994;82783;DEXCLORFENIRAMINA+BETA XPE 120ML GEN NQ;PRODUTO COM PMC;2025-07-24;11,0;69,68
2;464996;54577;CARBIDOL (CARBID+LEVOD) 25+250MG 30COM;PRODUTO COM PMC;2025-07-24;14,0;157,22
2;465001;15334;DICLOAIR AER (D DIETILAMONIO) 11,6MG 60G;PRODUTO COM PMC;2025-07-24;1,0;12,65
2;465002;102180;QUETIAPINA 25MG 30COM (C1) GEN GMD;MEL/PROPOLIS;2025-07-24;1,0;5,61
2;465002;122912;PRESERV RILEX LUBRIFICADO C/3UND;MASCULINO;2025-07-24;13,0;18,03
2;465002;153459;DESLORATADINA XPE 0,5MG/ML 60ML+SER TB;CAIXA TERMICA;2025-07-24;3,0;15,77
2;465008;42790;ATADURA CREP 10CMX1,8M 1UN SANFARMA;MASCULINO;2025-07-24;3,0;3,98
2;465008;59714;ONCILEG (TRIANCINOL+NEO+GRA+NIST) CR 30G;PRODUTO COM PMC;2025-07-24;1,0;9,93
2;465008;69434;LOSARTANA 100MG 30COM GEN LEG;OLEO/LOC CORPORAL;2025-07-24;2,0;39,2
2;465008;83003;AMOXICILINA 500MG 21CAP GEN NVQ;CAIXA TERMICA;2025-07-24;3,0;21,41
2;465008;87700;CIPROFIBRATO 100MG 30COM GEN NQ;OLEO/LOC CORPORAL;2025-07-24;1,0;12,84
2;465008;101168;BROMEXINA XPE ADT 8MG/5ML 120ML GEN GMD;PRODUTO COM PMC;2025-07-24;2,0;17,59
2;465008;138002;CURATIVO TRADICIONAL 10UN SALVELOX ;DESCARTAVEIS;2025-07-24;18,0;33,39
2;465008;141333;HIDROXIZINA 2MG/ML 100ML CPO MED GEN GLB;MEL/PROPOLIS;2025-07-24;1,0;4,9
2;465008;142223;CURATIVO HIDROCOLOIDE SANCARE 24UND;MASCULINO;2025-07-24;3,0;27,52
2;465008;148034;DICLOF RESINATO GTS 15MG/ML 20ML GEN EMS;CAIXA TERMICA;2025-07-24;2,0;5,7
2;465008;148034;DICLOF RESINATO GTS 15MG/ML 20ML GEN EMS;OLEO/LOC CORPORAL;2025-07-24;2,0;5,7
2;465010;57037;SALBUTAMOL XPE 0,4MG/ML 120ML GEN GEO;LUBRIFICANTE;2025-07-24;1,0;5,09
2;465010;57037;SALBUTAMOL XPE 0,4MG/ML 120ML GEN GEO;OLEO/LOC CORPORAL;2025-07-24;1,0;5,09
2;465010;155093;ENERGRIP TRIP ACAO1G+10MG+400UI 10COM EF;DESODORANTE;2025-07-24;2,0;8,18
2;465011;142430;NISTATINA+OXIDO DE ZINCO PM 60G GEN PRAT;CAIXA TERMICA;2025-07-24;10,0;65,91
2;465013;17442;CETOPROFENO 150MG 10COM LP GEN LEG;PRODUTO COM PMC;2025-07-24;1,0;5,61
2;465013;17442;CETOPROFENO 150MG 10COM LP GEN LEG;MEL/PROPOLIS;2025-07-24;1,0;5,61
2;465013;140862;PROMETAZINA 25MG 20COM GEN TB;OLEO/LOC CORPORAL;2025-07-24;1,0;2,69
2;465014;145989;NARATANO (NARATRIPTANA) 2,5MG 10COM;PRODUTO COM PMC;2025-07-24;7,0;123,31
2;465016;850;SANASAR (BENZ+BENZI) SAB 100MG/G 80G;PRODUTO COM PMC;2025-07-24;7,0;46,31
2;465016;152578;DIGOXINA 0,25MG 20COM GEN TB;PRODUTO COM PMC;2025-07-24;6,0;12,0
2;465016;152578;DIGOXINA 0,25MG 20COM GEN TB;MEL/PROPOLIS;2025-07-24;6,0;12,0
2;465016;153190;ALBENDAZOL 40MG/ML 10ML GEN GEO;CAIXA TERMICA;2025-07-24;7,0;11,87
2;465018;148277;PARACETAMOL+COD 500+30MG 12COM(C1) G NQ;LUBRIFICANTE;2025-07-24;1,0;5,85
2;465018;153905;CORISTINA D CONGEST 12COM;PRODUTO COM PMC;2025-07-24;60,0;942,03
2;465019;55204;PROFERGAN (PROMETAZINA) 25MG 20COM;PRODUTO COM PMC;2025-07-24;31,0;77,44
2;465019;57088;NAPROXENO 500MG 20COM GEN TB;LUBRIFICANTE;2025-07-24;99,0;706,39
2;465019;57088;NAPROXENO 500MG 20COM GEN TB;MEL/PROPOLIS;2025-07-24;99,0;706,39
2;465019;141949;RISPERIDONA 2MG 30COM (C1) GEN TB;MEL/PROPOLIS;2025-07-24;6,0;28,57
2;465019;154338;MY BABY TESTE DE GRAVIDEZ CANETA INCOTER;GARROTE;2025-07-24;143,0;451,71
2;465022;105619;LACTULIFE SALADA FRUTAS 120ML;OLEO CAPILAR;2025-07-24;2,0;21,48
2;465022;154648;DIPIRONA 500MG/ML GTS 20ML GEN NATULAB;PRODUTO COM PMC;2025-07-24;9,0;25,84
2;465023;151460;FRALDA BABYSEC SHORT HIPER XXG 42UN;FRALDAS;2025-07-24;22,0;894,36
2;465024;82520;ACEBROFILINA XPE PED 120ML GEN NQ;PRODUTO COM PMC;2025-07-24;60,0;428,23
2;465024;82520;ACEBROFILINA XPE PED 120ML GEN NQ;CAIXA TERMICA;2025-07-24;60,0;428,23
2;465024;121690;IBUPRIL (IBUPROFENO) 400MG 36CAP;PRODUTO COM PMC;2025-07-24;12,0;178,21
2;465024;142628;SULFA+TRIM 800/160MG 120COM GEN PRATI;PRODUTO COM PMC;2025-07-24;18,0;939,99
2;465024;142628;SULFA+TRIM 800/160MG 120COM GEN PRATI;MEL/PROPOLIS;2025-07-24;18,0;939,99
2;465024;142653;RISPERIDONA 1MG/ML 30ML (C1 ) GEN PRATI;PRODUTO COM PMC;2025-07-24;12,0;260,44
2;465026;44628;LIDOCAINA GELEIA 20MG/G BG 30G GEN PHARL;LUBRIFICANTE;2025-07-24;2,0;13,45
2;465026;44628;LIDOCAINA GELEIA 20MG/G BG 30G GEN PHARL;MEL/PROPOLIS;2025-07-24;2,0;13,45
2;465026;44628;LIDOCAINA GELEIA 20MG/G BG 30G GEN PHARL;OLEO/LOC CORPORAL;2025-07-24;2,0;13,45
2;465026;76767;CICLOBENZAPRINA 10MG 15COM GEN BIOS;PRODUTO COM PMC;2025-07-24;1,0;2,87
2;465026;147893;DEXAMETASONA 4MG 10COM GEN EMS;LUBRIFICANTE;2025-07-24;2,0;8,02
2;465026;154443;IBUPROFENO 600MG 10CAP MOLE GEN VITAM;MEL/PROPOLIS;2025-07-24;1,0;7,76
2;465042;992458;CH MAM TRENDS 6+AZ CH21311;ALGODAO;2025-07-24;1,0;14,86
2;465081;141092;NEOLEFRIN NOITE(PAR+FEN+MAL+CAR) 20COM;PRODUTO COM PMC;2025-07-24;21,0;116,75
2;465084;141092;NEOLEFRIN NOITE(PAR+FEN+MAL+CAR) 20COM;PRODUTO COM PMC;2025-07-24;120,0;667,13
2;465090;148471;ROUPA INT PLENIT PREMIUM CONF NOTP/M14UN;FRALDAS;2025-07-24;2,0;90,32
2;465091;155232;GESTODENO+ETINILESTRADIOL 72COM GEN SDZ;CAIXA TERMICA;2025-07-24;83,0;3099,54
2;465096;155108;METFORMINA 850MG 30COM GEN VIT;CAIXA TERMICA;2025-07-24;4,0;21,42
2;465096;155253;ONDANSETRONA 4MG 10COM ORADISP GEN GEO;LUBRIFICANTE;2025-07-24;5,0;16,95
2;465097;2062;CANDITRAT (NISTATINA)100.000UI/ML50ML+CP;PRODUTO COM PMC;2025-07-24;105,0;484,51
2;465097;110205;DIPROP BETAM+FOSF DISSOD INJ 1ML GEN NQ ;MEL/PROPOLIS;2025-07-24;3,0;12,61
2;465097;110337;PIROXICAM 20MG 10CAP GEN NQ;PRODUTO COM PMC;2025-07-24;1,0;2,88
2;465097;121690;IBUPRIL (IBUPROFENO) 400MG 36CAP;PRODUTO COM PMC;2025-07-24;1,0;14,85
2;465097;142047;VASELINA SOLIDA 25G PTE UNIPHAR;PRODUTO COM PMC;2025-07-24;1,0;3,36
2;465097;142047;VASELINA SOLIDA 25G PTE UNIPHAR;CAIXA TERMICA;2025-07-24;1,0;3,36
2;465097;157169;SANASAR (BENZ+BENZI) SAB 100MG/G 60G;PRODUTO COM PMC;2025-07-24;1,0;6,7
2;465098;96164;BUPROVIL (IBUPROFENO) 600MG 20COM;PRODUTO COM PMC;2025-07-24;18,0;58,77
2;465098;150911;NIMESULIDA 50MG/ML GTS 15ML GEN GLB;MEL/PROPOLIS;2025-07-24;6,0;13,19
2;465099;87165;ROSUVASTATINA CALCICA 20MG 30COM GEN SDZ;PRODUTO COM PMC;2025-07-24;2,0;17,31
2;465099;87165;ROSUVASTATINA CALCICA 20MG 30COM GEN SDZ;LUBRIFICANTE;2025-07-24;2,0;17,31
2;465099;121410;FEXOFENADINA 180MG 10COM GEN NVQ;OLEO/LOC CORPORAL;2025-07-24;2,0;14,77
2;465099;143656;SUCCIN METOPROLOL 50MG LP 30COM GEN NQ;CAIXA TERMICA;2025-07-24;1,0;17,52
2;465099;145933;DIAZEPAM 10MG 30COM (B1) SIMILAR NVQ;PRODUTO COM PMC;2025-07-24;6,0;17,88
2;465099;148814;GLICLAZIDA 30MG 30COM LP GEN TORRENT;OLEO/LOC CORPORAL;2025-07-24;12,0;51,14
2;465099;148820;ROSUVASTATINA CALCICA 10MG 30COM GEN TOR;MEL/PROPOLIS;2025-07-24;12,0;63,21
2;465099;148857;AZITROPHAR (AZITROMICINA) 900MG 22,5ML;PRODUTO COM PMC;2025-07-24;3,0;38,2
2;465106;16152;TAMOXIFENO 10MG 30COM GEN SDZ;PRODUTO COM PMC;2025-07-24;3,0;104,94
2;465106;139392;TADALAFILA 20MG 4COM GEN NQ;OLEO/LOC CORPORAL;2025-07-24;8,0;28,64
2;465106;147319;CINTA ABDOMINAL (30CM X 130CM) OR48D*;ANTISSEPTICO;2025-07-24;12,0;1004,68
2;465113;152534;ROUPA INT PLENIT CLASSIC G/XG 8UND;FRALDAS;2025-07-24;96,0;1919,44
2;465123;2771;DEXCLORFENIRAMINA XPE 100ML GEN TB;LUBRIFICANTE;2025-07-24;1,0;2,6
2;465123;2771;DEXCLORFENIRAMINA XPE 100ML GEN TB;CAIXA TERMICA;2025-07-24;1,0;2,6
2;465123;13870;TERMOMETRO DIGITAL BRANCO INCOTERM;TERMOMETROS;2025-07-24;1,0;9,0
2;465123;24767;CIPROFLOXACINO 500MG 14COM GEN NOV SDZ;PRODUTO COM PMC;2025-07-24;1,0;7,17
2;465123;147972;PARACETAMOL+CAF 500MG+65MG 20COM GEN EMS;MEL/PROPOLIS;2025-07-24;1,0;8,33
2;465123;147972;PARACETAMOL+CAF 500MG+65MG 20COM GEN EMS;OLEO/LOC CORPORAL;2025-07-24;1,0;8,33
2;465123;148470;DICLOFENACO POT 50MG 20COM GEN GEO;MEL/PROPOLIS;2025-07-24;1,0;1,75
2;465123;154445;AGIL-C KIDS 30MG SACHE 25PAST GOMAS;VITAMINAS/MINERAIS;2025-07-24;1,0;5,0
2;465123;154915;TROMETAMOL CETOROLACO 10MG 10COM GEN GMD;LUBRIFICANTE;2025-07-24;1,0;5,74
2;465177;151797;MAMAD BIG VIVA 250ML SIL O 13168-01-M;MAMADEIRAS;2025-07-24;5,0;55,67
2;465178;147968;PARACETAMOL BEBE 100MG/ML 15ML GEN EMS;PRODUTO COM PMC;2025-07-24;1,0;10,85
2;465184;142699;CABERGOLINA 0,5MG 2COM GEN PRATI;MEL/PROPOLIS;2025-07-24;62,0;1114,87
2;465187;81906;NISTATINA+OXIDO DE ZINCO PM 60G GEN NQ;MEL/PROPOLIS;2025-07-24;183,0;1497,77
2;465190;105627;METRONIDAZOL+NIST CR VAG 10APL 50G GEN G;LUBRIFICANTE;2025-07-24;4,0;43,63
2;465190;117307;TIBOLONA 2,5MG 30COM GEN NVQ;MEL/PROPOLIS;2025-07-24;2,0;38,89
2;465192;49190;CEFTRIAXONA DISSODICA 1G IM INJ 3,5ML;PRODUTO COM PMC;2025-07-24;20,0;138,23
2;465192;59803;PEPSOGEL (HID ALUM+ MAG+SIMET) 240ML;PRODUTO COM PMC;2025-07-24;10,0;85,01
2;465192;82414;ATENOLOL 50MG 30COM GEN NQ;MEL/PROPOLIS;2025-07-24;61,0;180,21
2;465195;152187;BACLOFENO 10MG 60COM GEN TB;CAIXA TERMICA;2025-07-24;6,0;49,68
2;465195;152187;BACLOFENO 10MG 60COM GEN TB;MEL/PROPOLIS;2025-07-24;6,0;49,68
2;465203;148468;COPO VIVA C/CANUDO 330ML 7198-00-F;ESCOVA P/UNHAS;2025-07-24;6,0;75,61
2;465205;142524;METRO+NIST+BENZ CR VAG 40G C/APL GEN PRA;PRODUTO COM PMC;2025-07-24;4,0;56,64
2;465205;148431;LOSARTANA+HIDRO 100+25MG 60COM GEN PRATI;LUBRIFICANTE;2025-07-24;3,0;51,35
2;465206;7161;FENAFLAN D (DICLOFENACO) 50MG DISP 20COM;PRODUTO COM PMC;2025-07-24;61,0;183,93
2;465206;148029;GLICLAZIDA 60MG 30COM LP GEN EMS;CAIXA TERMICA;2025-07-24;2,0;41,34
2;465206;148029;GLICLAZIDA 60MG 30COM LP GEN EMS;OLEO/LOC CORPORAL;2025-07-24;2,0;41,34
2;465206;148051;ESPIRONOLACTONA 25MG 30COM GEN EMS;LUBRIFICANTE;2025-07-24;12,0;80,13
2;465206;148051;ESPIRONOLACTONA 25MG 30COM GEN EMS;CAIXA TERMICA;2025-07-24;12,0;80,13
2;465210;143256;CH OCEANO SIL R T1 5211-01-F;ALGODAO;2025-07-24;1,0;4,6
2;465215;141631;MINI MAM OCEANO 50ML 2361-01-M  BL;MAMADEIRAS;2025-07-24;28,0;181,31
2;465221;148804;TRAZODONA 50MG 60COM (C1) GEN TORRENT;LUBRIFICANTE;2025-07-24;2,0;36,07
2;465221;148804;TRAZODONA 50MG 60COM (C1) GEN TORRENT;MEL/PROPOLIS;2025-07-24;2,0;36,07
2;465222;55301;NISTATINA CR VAG 60G 14APL GEN TEUTO;MEL/PROPOLIS;2025-07-24;1,0;7,59
2;465222;142666;DUXIDINA (CLOREXIDINA)10MG/ML SPRAY 30ML;PRODUTO SEM PMC;2025-07-24;4,0;20,95
2;465281;93343;NEO LORATADIN (LORATADINA) 10MG 12COM;PRODUTO COM PMC;2025-07-24;1,0;2,2
2;465281;147262;TRAZODONA 50MG 60COM (C1) GEN NQ;OLEO/LOC CORPORAL;2025-07-24;1,0;23,6
2;465672;84123;BROMAZEPAM 6MG 30COM (B1) GEN NQ;PRODUTO COM PMC;2025-07-28;3,0;18,5
2;465672;140899;SECNIDAZOL 1000MG 2COM GEN GLB;MEL/PROPOLIS;2025-07-28;10,0;19,68
2;465672;142561;IBUPROFENO 600MG 20COM GEN PRATI;OLEO/LOC CORPORAL;2025-07-28;3,0;13,17
2;465672;144294;AMIODARONA 200MG 30COM GEN GEO;LUBRIFICANTE;2025-07-28;1,0;16,48
2;465672;148840;VENLAFAXINA 37,5MG 30CAP (C1) GEN TORREN;LUBRIFICANTE;2025-07-28;1,0;5,44
2;465672;148840;VENLAFAXINA 37,5MG 30CAP (C1) GEN TORREN;CAIXA TERMICA;2025-07-28;1,0;5,44
2;465674;89842;CIPROFIBRATO 100MG 30COM GEN GLB;LUBRIFICANTE;2025-07-28;2,0;17,21
2;465674;102091;ESPIRONOLACTONA 25MG 30COM GEN GMD;MEL/PROPOLIS;2025-07-28;1,0;6,13
2;465674;102091;ESPIRONOLACTONA 25MG 30COM GEN GMD;OLEO/LOC CORPORAL;2025-07-28;1,0;6,13
2;473561;93629;CLONAZEPAM 2,5MG/ML 20ML (B1) GEN TB;PRODUTO COM PMC;2025-08-29;34,0;102,47
2;473561;93629;CLONAZEPAM 2,5MG/ML 20ML (B1) GEN TB;MEL/PROPOLIS;2025-08-29;34,0;102,47
2;473565;110248;IVERMECTINA 6MG 4COM GEN NQ;CAIXA TERMICA;2025-08-29;56,0;103,2
2;473566;81574;CAPTOPRIL 25MG 30COM GEN TB;CAIXA TERMICA;2025-08-29;59,0;79,94
2;473568;142556;AMOXICILINA 500MG 21CAP GEN PRATI;MEL/PROPOLIS;2025-08-29;63,0;415,0
2;473570;142553;AMOXICILINA SUSP 50MG/ML 60ML GEN PRATI;PRODUTO COM PMC;2025-08-29;63,0;439,46
2;473570;142553;AMOXICILINA SUSP 50MG/ML 60ML GEN PRATI;CAIXA TERMICA;2025-08-29;63,0;439,46
2;473571;81906;NISTATINA+OXIDO DE ZINCO PM 60G GEN NQ;LUBRIFICANTE;2025-08-29;55,0;443,98
2;473589;118796;IBUPRIL (IBUPROFENO) 400MG 10CAP;PRODUTO COM PMC;2025-08-29;341,0;1238,68
2;473595;85707;SILDENAFILA 50MG 4COM GEN NQ;MEL/PROPOLIS;2025-08-29;185,0;296,85
2;473607;142573;LOSARTANA 50MG 30COM GEN PRATI;PRODUTO COM PMC;2025-08-29;73,0;93,08
2;473607;142573;LOSARTANA 50MG 30COM GEN PRATI;LUBRIFICANTE;2025-08-29;73,0;93,08
2;473607;142573;LOSARTANA 50MG 30COM GEN PRATI;CAIXA TERMICA;2025-08-29;73,0;93,08
2;473607;142573;LOSARTANA 50MG 30COM GEN PRATI;OLEO/LOC CORPORAL;2025-08-29;73,0;93,08
2;475860;30139;PYVERM (PIRVINIO) 100MG 6COM;PRODUTO COM PMC;2025-09-09;12,0;304,73
2;475860;49344;SINVASTATINA 40MG 30COM GEN PHARL;CAIXA TERMICA;2025-09-09;13,0;59,28
2;476079;54259;TYLALGIN (PARACETAMOL) 200MG/ML GTS 15ML;PRODUTO COM PMC;2025-09-10;60,0;124,55
2;476084;123706;CAPTOPRIL 50MG 30COM GEN GLB;PRODUTO COM PMC;2025-09-10;6,0;19,03
2;476084;146329;MIRTAZAPINA 30MG 30COM ORODISP (C1) PHA;LUBRIFICANTE;2025-09-10;8,0;212,53
2;476084;148050;ESOMEPRAZOL MAGNESICO 40MG 14COM GEN EMS;PRODUTO COM PMC;2025-09-10;1,0;18,85
2;476084;148050;ESOMEPRAZOL MAGNESICO 40MG 14COM GEN EMS;OLEO/LOC CORPORAL;2025-09-10;1,0;18,85
